VHSUBPS (XMM, XMM, M128)/[6;≤13]
VHSUBPS (YMM, YMM, M256)/[7;≤14]
VINSERTF128 (YMM, YMM, M128, I8)/[1;≤9]
VINSERTPS (XMM, XMM, M32, I8)/[1;≤9]
VLDDQU (XMM, M128)/≤8
VLDDQU (YMM, M256)/[≤8;≤9]
VMASKMOVDQU (XMM, XMM)/≤20
VMASKMOVPD (M128, XMM, XMM)/[≤0;≤10]
VMASKMOVPD (M256, YMM, YMM)/[≤0;≤8]
VMASKMOVPD (XMM, XMM, M128)/[1;≤9]
VMASKMOVPD (YMM, YMM, M256)/[1;≤10]
VMASKMOVPS (M128, XMM, XMM)/[≤0;≤10]
VMASKMOVPS (M256, YMM, YMM)/[≤0;≤7]
VMASKMOVPS (XMM, XMM, M128)/[1;≤9]
VMASKMOVPS (YMM, YMM, M256)/[1;≤10]
VMAXPD (XMM, XMM, M128)/[1;≤9]
VMAXPD (YMM, YMM, M256)/[1;≤10]
VMAXPS (XMM, XMM, M128)/[1;≤9]
VMAXPS (YMM, YMM, M256)/[1;≤10]
VMAXSD (XMM, XMM, M64)/[1;≤9]
VMAXSS (XMM, XMM, M32)/[1;≤9]
VMINPD (XMM, XMM, M128)/[1;≤9]
VMINPD (YMM, YMM, M256)/[1;≤10]
VMINPS (XMM, XMM, M128)/[1;≤9]
VMINPS (YMM, YMM, M256)/[1;≤10]
VMINSD (XMM, XMM, M64)/[1;≤9]
VMINSS (XMM, XMM, M32)/[1;≤9]
VMOVAPD (M128, XMM)/[≤8;≤10]
VMOVAPD (M256, YMM)/[≤9;≤10]
VMOVAPD (XMM, M128)/≤8
VMOVAPD (YMM, M256)/[≤8;≤9]
VMOVAPS (M128, XMM)/[≤8;≤10]
VMOVAPS (M256, YMM)/[≤9;≤10]
VMOVAPS (XMM, M128)/≤8
VMOVAPS (YMM, M256)/[≤8;≤9]
VMOVD (M32, XMM)/[≤8;≤10]
VMOVD (R32, XMM)/≤5
VMOVD (XMM, M32)/≤8
VMOVD (XMM, R32)/≤5
VMOVDDUP (XMM, M64)/≤8
VMOVDDUP (YMM, M256)/[≤8;≤9]
VMOVDQA (M128, XMM)/[≤8;≤10]
VMOVDQA (M256, YMM)/[≤9;≤10]
VMOVDQA (XMM, M128)/≤8
VMOVDQA (YMM, M256)/[≤8;≤9]
VMOVDQU (M128, XMM)/[≤8;≤10]
VMOVDQU (M256, YMM)/[≤9;≤10]
VMOVDQU (XMM, M128)/≤8
VMOVDQU (YMM, M256)/[≤8;≤9]
VMOVHPD (M64, XMM)/[≤9;≤10]
VMOVHPD (XMM, XMM, M64)/[1;≤9]
VMOVHPS (M64, XMM)/[≤9;≤10]
VMOVHPS (XMM, XMM, M64)/[1;≤9]
VMOVLPD (M64, XMM)/[≤8;≤10]
VMOVLPD (XMM, XMM, M64)/[0;≤9]
VMOVLPS (M64, XMM)/[≤8;≤10]
VMOVLPS (XMM, XMM, M64)/[0;≤9]
VMOVMSKPD (R32, XMM)/≤5
VMOVMSKPD (R32, YMM)/≤7
VMOVMSKPS (R32, XMM)/≤5
VMOVMSKPS (R32, YMM)/≤7
VMOVNTDQ (M128, XMM)/[≤766;≤770]
VMOVNTDQ (M256, YMM)/[≤769;≤771]
VMOVNTDQA (XMM, M128)/≤8
VMOVNTPD (M128, XMM)/[≤768;≤771]
VMOVNTPD (M256, YMM)/[≤770;≤771]
VMOVNTPS (M128, XMM)/[≤771;≤772]
VMOVNTPS (M256, YMM)/[≤771;≤774]
VMOVQ (M64, XMM)/[≤8;≤10]
VMOVQ (R64, XMM)/≤5
VMOVQ (XMM, M64)/≤8
VMOVQ (XMM, R64)/≤5
VMOVSD (M64, XMM)/[≤8;≤10]
VMOVSD (XMM, M64)/≤8
VMOVSD_10 (XMM, XMM, XMM)/[0;1]
VMOVSD_11 (XMM, XMM, XMM)/[0;1]
VMOVSHDUP (XMM, M128)/≤8
VMOVSHDUP (YMM, M256)/[≤8;≤9]
VMOVSLDUP (XMM, M128)/≤8
VMOVSLDUP (YMM, M256)/[≤8;≤9]
VMOVSS (M32, XMM)/[≤8;≤10]
VMOVSS (XMM, M32)/≤8
VMOVSS_10 (XMM, XMM, XMM)/[0;1]
VMOVSS_11 (XMM, XMM, XMM)/[0;1]
VMOVUPD (M128, XMM)/[≤8;≤10]
VMOVUPD (M256, YMM)/[≤9;≤10]
VMOVUPD (XMM, M128)/≤8
VMOVUPD (YMM, M256)/[≤8;≤9]
VMOVUPS (M128, XMM)/[≤8;≤10]
VMOVUPS (M256, YMM)/[≤9;≤10]
VMOVUPS (XMM, M128)/≤8
VMOVUPS (YMM, M256)/[≤8;≤9]
VMPSADBW (XMM, XMM, M128, I8)/[4;≤12]
VMULPD (XMM, XMM, M128)/[3;≤11]
VMULPD (YMM, YMM, M256)/[3;≤12]
VMULPS (XMM, XMM, M128)/[3;≤11]
VMULPS (YMM, YMM, M256)/[3;≤12]
VMULSD (XMM, XMM, M64)/[3;≤11]
VMULSS (XMM, XMM, M32)/[3;≤11]
VORPD (XMM, XMM, M128)/[1;≤9]
VORPD (YMM, YMM, M256)/[1;≤10]
VORPS (XMM, XMM, M128)/[1;≤9]
VORPS (YMM, YMM, M256)/[1;≤10]
VPABSB (XMM, M128)/≤9
VPABSD (XMM, M128)/≤9
VPABSW (XMM, M128)/≤9
VPACKSSDW (XMM, XMM, M128)/[1;≤9]
VPACKSSWB (XMM, XMM, M128)/[1;≤9]
VPACKUSDW (XMM, XMM, M128)/[1;≤9]
VPACKUSWB (XMM, XMM, M128)/[1;≤9]
VPADDB (XMM, XMM, M128)/[1;≤9]
VPADDD (XMM, XMM, M128)/[1;≤9]
VPADDQ (XMM, XMM, M128)/[1;≤9]
VPADDSB (XMM, XMM, M128)/[1;≤9]
VPADDSW (XMM, XMM, M128)/[1;≤9]
VPADDUSB (XMM, XMM, M128)/[1;≤9]
VPADDUSW (XMM, XMM, M128)/[1;≤9]
VPADDW (XMM, XMM, M128)/[1;≤9]
VPALIGNR (XMM, XMM, M128, I8)/[1;≤9]
VPAND (XMM, XMM, M128)/[1;≤9]
VPANDN (XMM, XMM, M128)/[1;≤9]
VPANDN (XMM, XMM, XMM)/[0;1]
VPAVGB (XMM, XMM, M128)/[1;≤9]
VPAVGW (XMM, XMM, M128)/[1;≤9]
VPBLENDVB (XMM, XMM, M128, XMM)/[1;≤9]
VPBLENDW (XMM, XMM, M128, I8)/[1;≤9]
VPCLMULQDQ (XMM, XMM, M128, I8)/[4;≤12]
VPCMPEQB (XMM, XMM, M128)/[1;≤9]
VPCMPEQD (XMM, XMM, M128)/[1;≤9]
VPCMPEQQ (XMM, XMM, M128)/[1;≤9]
VPCMPEQW (XMM, XMM, M128)/[1;≤9]
VPCMPESTRI (XMM, M128, I8)/[≤10;≤27]
VPCMPESTRI (XMM, XMM, I8)/[≤10;14]
VPCMPESTRI64 (XMM, M128, I8)/[≤10;≤27]
VPCMPESTRI64 (XMM, XMM, I8)/[≤10;14]
VPCMPESTRM (XMM, M128, I8)/[7;≤15]
VPCMPESTRM (XMM, XMM, I8)/[6;13]
VPCMPESTRM64 (XMM, M128, I8)/[7;≤15]
VPCMPESTRM64 (XMM, XMM, I8)/[6;13]
VPCMPGTB (XMM, XMM, M128)/[1;≤9]
VPCMPGTB (XMM, XMM, XMM)/[0;1]
VPCMPGTD (XMM, XMM, M128)/[1;≤9]
VPCMPGTD (XMM, XMM, XMM)/[0;1]
VPCMPGTQ (XMM, XMM, M128)/[1;≤9]
VPCMPGTQ (XMM, XMM, XMM)/[0;1]
VPCMPGTW (XMM, XMM, M128)/[1;≤9]
VPCMPGTW (XMM, XMM, XMM)/[0;1]
VPCMPISTRI (XMM, M128, I8)/[≤10;≤27]
VPCMPISTRI (XMM, XMM, I8)/≤10
VPCMPISTRM (XMM, M128, I8)/[6;14]
VPCMPISTRM (XMM, XMM, I8)/[6;≤10]
VPERM2F128 (YMM, YMM, M256, I8)/[3;≤12]
VPERMILPD (XMM, M128, I8)/≤9
VPERMILPD (XMM, XMM, M128)/[3;≤11]
VPERMILPD (YMM, M256, I8)/[≤9;≤11]
VPERMILPD (YMM, YMM, M256)/[5;≤13]
VPERMILPS (XMM, M128, I8)/≤9
VPERMILPS (XMM, XMM, M128)/[3;≤11]
VPERMILPS (YMM, M256, I8)/[≤9;≤11]
VPERMILPS (YMM, YMM, M256)/[5;≤13]
VPEXTRB (M8, XMM, I8)/[≤11;≤27]
VPEXTRB (R32, XMM, I8)/≤6
VPEXTRD (M32, XMM, I8)/[≤9;≤10]
VPEXTRD (R32, XMM, I8)/≤6
VPEXTRQ (M64, XMM, I8)/[≤9;≤10]
VPEXTRQ (R64, XMM, I8)/≤6
VPEXTRW (M16, XMM, I8)/[≤11;≤27]
VPEXTRW (R32, XMM, I8)/≤6
VPHADDD (XMM, XMM, M128)/[2;≤11]
VPHADDSW (XMM, XMM, M128)/[2;≤10]
VPHADDW (XMM, XMM, M128)/[2;≤11]
VPHMINPOSUW (XMM, M128)/≤11
VPHSUBD (XMM, XMM, M128)/[2;≤11]
VPHSUBSW (XMM, XMM, M128)/[2;≤10]
VPHSUBW (XMM, XMM, M128)/[2;≤11]
VPINSRB (XMM, XMM, M8, I8)/[1;≤9]
VPINSRB (XMM, XMM, R32, I8)/[2;≤6]
VPINSRD (XMM, XMM, M32, I8)/[1;≤9]
VPINSRD (XMM, XMM, R32, I8)/[2;≤6]
VPINSRQ (XMM, XMM, M64, I8)/[1;≤9]
VPINSRQ (XMM, XMM, R64, I8)/[2;≤6]
VPINSRW (XMM, XMM, M16, I8)/[1;≤9]
VPINSRW (XMM, XMM, R32, I8)/[2;≤6]
VPMADDUBSW (XMM, XMM, M128)/[3;≤11]
VPMADDWD (XMM, XMM, M128)/[3;≤11]
VPMAXSB (XMM, XMM, M128)/[1;≤9]
VPMAXSD (XMM, XMM, M128)/[1;≤9]
VPMAXSW (XMM, XMM, M128)/[1;≤9]
VPMAXUB (XMM, XMM, M128)/[1;≤9]
VPMAXUD (XMM, XMM, M128)/[1;≤9]
VPMAXUW (XMM, XMM, M128)/[1;≤9]
VPMINSB (XMM, XMM, M128)/[1;≤9]
VPMINSD (XMM, XMM, M128)/[1;≤9]
VPMINSW (XMM, XMM, M128)/[1;≤9]
VPMINUB (XMM, XMM, M128)/[1;≤9]
VPMINUD (XMM, XMM, M128)/[1;≤9]
VPMINUW (XMM, XMM, M128)/[1;≤9]
VPMOVMSKB (R32, XMM)/≤5
VPMOVSXBD (XMM, M32)/≤9
VPMOVSXBQ (XMM, M16)/≤9
VPMOVSXBW (XMM, M64)/≤9
VPMOVSXDQ (XMM, M64)/≤9
VPMOVSXWD (XMM, M64)/≤9
VPMOVSXWQ (XMM, M32)/≤9
VPMOVZXBD (XMM, M32)/≤9
VPMOVZXBQ (XMM, M16)/≤9
VPMOVZXBW (XMM, M64)/≤9
VPMOVZXDQ (XMM, M64)/≤9
VPMOVZXWD (XMM, M64)/≤9
VPMOVZXWQ (XMM, M32)/≤9
VPMULDQ (XMM, XMM, M128)/[3;≤11]
VPMULHRSW (XMM, XMM, M128)/[3;≤11]
VPMULHUW (XMM, XMM, M128)/[3;≤11]
VPMULHW (XMM, XMM, M128)/[3;≤11]
VPMULLD (XMM, XMM, M128)/[3;≤11]
VPMULLW (XMM, XMM, M128)/[3;≤11]
VPMULUDQ (XMM, XMM, M128)/[3;≤11]
VPOR (XMM, XMM, M128)/[1;≤9]
VPSADBW (XMM, XMM, M128)/[3;≤11]
VPSHUFB (XMM, XMM, M128)/[1;≤9]
VPSHUFD (XMM, M128, I8)/≤9
VPSHUFHW (XMM, M128, I8)/≤9
VPSHUFLW (XMM, M128, I8)/≤9
VPSIGNB (XMM, XMM, M128)/[1;≤9]
VPSIGND (XMM, XMM, M128)/[1;≤9]
VPSIGNW (XMM, XMM, M128)/[1;≤9]
VPSLLD (XMM, XMM, M128)/[1;≤9]
VPSLLQ (XMM, XMM, M128)/[1;≤9]
VPSLLW (XMM, XMM, M128)/[1;≤9]
VPSRAD (XMM, XMM, M128)/[1;≤9]
VPSRAW (XMM, XMM, M128)/[1;≤9]
VPSRLD (XMM, XMM, M128)/[1;≤9]
VPSRLQ (XMM, XMM, M128)/[1;≤9]
VPSRLW (XMM, XMM, M128)/[1;≤9]
VPSUBB (XMM, XMM, M128)/[1;≤9]
VPSUBB (XMM, XMM, XMM)/[0;1]
VPSUBD (XMM, XMM, M128)/[1;≤9]
VPSUBD (XMM, XMM, XMM)/[0;1]
VPSUBQ (XMM, XMM, M128)/[1;≤9]
VPSUBQ (XMM, XMM, XMM)/[0;1]
VPSUBSB (XMM, XMM, M128)/[1;≤9]
VPSUBSW (XMM, XMM, M128)/[1;≤9]
VPSUBUSB (XMM, XMM, M128)/[1;≤9]
VPSUBUSW (XMM, XMM, M128)/[1;≤9]
VPSUBW (XMM, XMM, M128)/[1;≤9]
VPSUBW (XMM, XMM, XMM)/[0;1]
VPTEST (XMM, M128)/[≤6;10]
VPTEST (XMM, XMM)/≤6
VPTEST (YMM, M256)/[≤8;12]
VPTEST (YMM, YMM)/≤8
VPUNPCKHBW (XMM, XMM, M128)/[1;≤9]
VPUNPCKHDQ (XMM, XMM, M128)/[1;≤9]
VPUNPCKHQDQ (XMM, XMM, M128)/[1;≤9]
VPUNPCKHWD (XMM, XMM, M128)/[1;≤9]
VPUNPCKLBW (XMM, XMM, M128)/[1;≤9]
VPUNPCKLDQ (XMM, XMM, M128)/[1;≤9]
VPUNPCKLQDQ (XMM, XMM, M128)/[1;≤9]
VPUNPCKLWD (XMM, XMM, M128)/[1;≤9]
VPXOR (XMM, XMM, M128)/[1;≤9]
VPXOR (XMM, XMM, XMM)/[0;1]
VRCPPS (XMM, M128)/≤11
VRCPPS (YMM, M256)/[≤11;≤12]
VRCPSS (XMM, XMM, M32)/[0;≤11]
VRCPSS (XMM, XMM, XMM)/[0;3]
VROUNDPD (XMM, M128, I8)/≤11
VROUNDPD (YMM, M256, I8)/[≤11;≤12]
VROUNDPS (XMM, M128, I8)/≤11
VROUNDPS (YMM, M256, I8)/[≤11;≤12]
VROUNDSD (XMM, XMM, M64, I8)/[0;≤11]
VROUNDSD (XMM, XMM, XMM, I8)/[0;3]
VROUNDSS (XMM, XMM, M32, I8)/[0;≤11]
VROUNDSS (XMM, XMM, XMM, I8)/[0;3]
VRSQRTPS (XMM, M128)/≤11
VRSQRTPS (XMM, XMM)/≤3
VRSQRTPS (YMM, M256)/≤11
VRSQRTPS (YMM, YMM)/≤3
VRSQRTSS (XMM, XMM, M32)/[≤3;≤11]
VRSQRTSS (XMM, XMM, XMM)/≤3
VSHUFPD (XMM, XMM, M128, I8)/[1;≤9]
VSHUFPD (YMM, YMM, M256, I8)/[3;≤11]
VSHUFPS (XMM, XMM, M128, I8)/[1;≤9]
VSHUFPS (YMM, YMM, M256, I8)/[3;≤11]
VSQRTPD (XMM, M128)/≤29
VSQRTPD (XMM, XMM)/≤20
VSQRTPD (YMM, M256)/≤29
VSQRTPD (YMM, YMM)/≤20
VSQRTPS (XMM, M128)/≤23
VSQRTPS (XMM, XMM)/≤14
VSQRTPS (YMM, M256)/≤23
VSQRTPS (YMM, YMM)/≤14
VSQRTSD (XMM, XMM, M64)/[≤20;≤29]
VSQRTSD (XMM, XMM, XMM)/≤20
VSQRTSS (XMM, XMM, M32)/[≤14;≤23]
VSQRTSS (XMM, XMM, XMM)/≤14
VSTMXCSR (M32)/≤19
VSUBPD (XMM, XMM, M128)/[3;≤11]
VSUBPD (YMM, YMM, M256)/[3;≤12]
VSUBPS (XMM, XMM, M128)/[3;≤11]
VSUBPS (YMM, YMM, M256)/[3;≤12]
VSUBSD (XMM, XMM, M64)/[3;≤11]
VSUBSS (XMM, XMM, M32)/[3;≤11]
VTESTPD (XMM, M128)/[≤6;10]
VTESTPD (XMM, XMM)/≤6
VTESTPD (YMM, M256)/[≤8;12]
VTESTPD (YMM, YMM)/≤8
VTESTPS (XMM, M128)/[≤6;10]
VTESTPS (XMM, XMM)/≤6
VTESTPS (YMM, M256)/[≤8;12]
VTESTPS (YMM, YMM)/≤8
VUCOMISD (XMM, M64)/[≤7;≤11]
VUCOMISD (XMM, XMM)/≤7
VUCOMISS (XMM, M32)/[≤7;≤11]
VUCOMISS (XMM, XMM)/≤7
VUNPCKHPD (XMM, XMM, M128)/[1;≤9]
VUNPCKHPD (YMM, YMM, M256)/[3;≤11]
VUNPCKHPS (XMM, XMM, M128)/[1;≤9]
VUNPCKHPS (YMM, YMM, M256)/[3;≤11]
VUNPCKLPD (XMM, XMM, M128)/[1;≤9]
VUNPCKLPD (YMM, YMM, M256)/[3;≤11]
VUNPCKLPS (XMM, XMM, M128)/[1;≤9]
VUNPCKLPS (YMM, YMM, M256)/[3;≤11]
VXORPD (XMM, XMM, M128)/[1;≤9]
VXORPD (XMM, XMM, XMM)/[0;1]
VXORPD (YMM, YMM, M256)/[1;≤10]
VXORPD (YMM, YMM, YMM)/[0;1]
VXORPS (XMM, XMM, M128)/[1;≤9]
VXORPS (XMM, XMM, XMM)/[0;1]
VXORPS (YMM, YMM, M256)/[1;≤10]
VXORPS (YMM, YMM, YMM)/[0;1]
VBROADCASTI128 (YMM, M128)/≤8
VEXTRACTI128 (M128, YMM, I8)/[≤10;≤11]
VINSERTI128 (YMM, YMM, M128, I8)/[1;≤9]
VMOVNTDQA (YMM, M256)/[≤8;≤9]
VMPSADBW (YMM, YMM, M256, I8)/[4;≤13]
VPABSB (YMM, M256)/[≤9;≤10]
VPABSD (YMM, M256)/[≤9;≤10]
VPABSW (YMM, M256)/[≤9;≤10]
VPACKSSDW (YMM, YMM, M256)/[1;≤10]
VPACKSSWB (YMM, YMM, M256)/[1;≤10]
VPACKUSDW (YMM, YMM, M256)/[1;≤10]
VPACKUSWB (YMM, YMM, M256)/[1;≤10]
VPADDB (YMM, YMM, M256)/[1;≤10]
VPADDD (YMM, YMM, M256)/[1;≤10]
VPADDQ (YMM, YMM, M256)/[1;≤10]
VPADDSB (YMM, YMM, M256)/[1;≤10]
VPADDSW (YMM, YMM, M256)/[1;≤10]
VPADDUSB (YMM, YMM, M256)/[1;≤10]
VPADDUSW (YMM, YMM, M256)/[1;≤10]
VPADDW (YMM, YMM, M256)/[1;≤10]
VPALIGNR (YMM, YMM, M256, I8)/[1;≤10]
VPAND (YMM, YMM, M256)/[1;≤10]
VPANDN (YMM, YMM, M256)/[1;≤10]
VPANDN (YMM, YMM, YMM)/[0;1]
VPAVGB (YMM, YMM, M256)/[1;≤10]
VPAVGW (YMM, YMM, M256)/[1;≤10]
VPBLENDD (XMM, XMM, M128, I8)/[1;≤9]
VPBLENDD (YMM, YMM, M256, I8)/[1;≤10]
VPBLENDVB (YMM, YMM, M256, YMM)/[1;≤10]
VPBLENDW (YMM, YMM, M256, I8)/[1;≤10]
VPBROADCASTB (XMM, M8)/≤8
VPBROADCASTB (YMM, M8)/≤8
VPBROADCASTD (XMM, M32)/≤8
VPBROADCASTD (YMM, M32)/≤8
VPBROADCASTQ (XMM, M64)/≤8
VPBROADCASTQ (YMM, M64)/≤8
VPBROADCASTW (XMM, M16)/≤8
VPBROADCASTW (YMM, M16)/≤8
VPCMPEQB (YMM, YMM, M256)/[1;≤10]
VPCMPEQD (YMM, YMM, M256)/[1;≤10]
VPCMPEQQ (YMM, YMM, M256)/[1;≤10]
VPCMPEQW (YMM, YMM, M256)/[1;≤10]
VPCMPGTB (YMM, YMM, M256)/[1;≤10]
VPCMPGTB (YMM, YMM, YMM)/[0;1]
VPCMPGTD (YMM, YMM, M256)/[1;≤10]
VPCMPGTD (YMM, YMM, YMM)/[0;1]
VPCMPGTQ (YMM, YMM, M256)/[1;≤10]
VPCMPGTQ (YMM, YMM, YMM)/[0;1]
VPCMPGTW (YMM, YMM, M256)/[1;≤10]
VPCMPGTW (YMM, YMM, YMM)/[0;1]
VPERM2I128 (YMM, YMM, M256, I8)/[3;≤12]
VPERMD (YMM, YMM, M256)/[3;≤16]
VPERMD (YMM, YMM, YMM)/[3;8]
VPERMPD (YMM, M256, I8)/[≤13;≤14]
VPERMPS (YMM, YMM, M256)/[3;≤16]
VPERMPS (YMM, YMM, YMM)/[3;8]
VPERMQ (YMM, M256, I8)/[≤13;≤14]
VPHADDD (YMM, YMM, M256)/[2;≤11]
VPHADDSW (YMM, YMM, M256)/[2;≤11]
VPHADDW (YMM, YMM, M256)/[2;≤11]
VPHSUBD (YMM, YMM, M256)/[2;≤11]
VPHSUBSW (YMM, YMM, M256)/[2;≤11]
VPHSUBW (YMM, YMM, M256)/[2;≤11]
VPMADDUBSW (YMM, YMM, M256)/[3;≤12]
VPMADDWD (YMM, YMM, M256)/[3;≤12]
VPMASKMOVD (M128, XMM, XMM)/[≤0;≤10]
VPMASKMOVD (M256, YMM, YMM)/[≤0;≤7]
VPMASKMOVD (XMM, XMM, M128)/[1;≤9]
VPMASKMOVD (YMM, YMM, M256)/[1;≤10]
VPMASKMOVQ (M128, XMM, XMM)/[≤0;≤10]
VPMASKMOVQ (M256, YMM, YMM)/[≤0;≤8]
VPMASKMOVQ (XMM, XMM, M128)/[1;≤9]
VPMASKMOVQ (YMM, YMM, M256)/[1;≤10]
VPMAXSB (YMM, YMM, M256)/[1;≤10]
VPMAXSD (YMM, YMM, M256)/[1;≤10]
VPMAXSW (YMM, YMM, M256)/[1;≤10]
