BTS (M64, R64)/[≤5;≤13]
BTS_LOCK (M16, 0)/[≤14;≤30]
BTS_LOCK (M16, I8)/[≤14;≤30]
BTS_LOCK (M16, R16)/[9;≤30]
BTS_LOCK (M32, 0)/[≤14;≤30]
BTS_LOCK (M32, I8)/[≤14;≤30]
BTS_LOCK (M32, R32)/[9;≤30]
BTS_LOCK (M64, 0)/[≤14;≤30]
BTS_LOCK (M64, I8)/[≤14;≤30]
BTS_LOCK (M64, R64)/[8;≤30]
CMOVB (R16, M16)/[1;≤6]
CMOVB (R16, R16)/[1;2]
CMOVB (R32, M32)/[1;≤6]
CMOVB (R32, R32)/[1;2]
CMOVB (R64, M64)/[1;≤6]
CMOVB (R64, R64)/[1;2]
CMOVBE (R16, M16)/[1;≤6]
CMOVBE (R16, R16)/[1;2]
CMOVBE (R32, M32)/[1;≤6]
CMOVBE (R32, R32)/[1;2]
CMOVBE (R64, M64)/[1;≤6]
CMOVBE (R64, R64)/[1;2]
CMOVL (R16, M16)/[1;≤6]
CMOVL (R16, R16)/[1;2]
CMOVL (R32, M32)/[1;≤6]
CMOVL (R32, R32)/[1;2]
CMOVL (R64, M64)/[1;≤6]
CMOVL (R64, R64)/[1;2]
CMOVLE (R16, M16)/[1;≤6]
CMOVLE (R16, R16)/[1;2]
CMOVLE (R32, M32)/[1;≤6]
CMOVLE (R32, R32)/[1;2]
CMOVLE (R64, M64)/[1;≤6]
CMOVLE (R64, R64)/[1;2]
CMOVNB (R16, M16)/[1;≤6]
CMOVNB (R16, R16)/[1;2]
CMOVNB (R32, M32)/[1;≤6]
CMOVNB (R32, R32)/[1;2]
CMOVNB (R64, M64)/[1;≤6]
CMOVNB (R64, R64)/[1;2]
CMOVNBE (R16, M16)/[1;≤6]
CMOVNBE (R16, R16)/[1;2]
CMOVNBE (R32, M32)/[1;≤6]
CMOVNBE (R32, R32)/[1;2]
CMOVNBE (R64, M64)/[1;≤6]
CMOVNBE (R64, R64)/[1;2]
CMOVNL (R16, M16)/[1;≤6]
CMOVNL (R16, R16)/[1;2]
CMOVNL (R32, M32)/[1;≤6]
CMOVNL (R32, R32)/[1;2]
CMOVNL (R64, M64)/[1;≤6]
CMOVNL (R64, R64)/[1;2]
CMOVNLE (R16, M16)/[1;≤6]
CMOVNLE (R16, R16)/[1;2]
CMOVNLE (R32, M32)/[1;≤6]
CMOVNLE (R32, R32)/[1;2]
CMOVNLE (R64, M64)/[1;≤6]
CMOVNLE (R64, R64)/[1;2]
CMOVNO (R16, M16)/[1;≤6]
CMOVNO (R16, R16)/[1;2]
CMOVNO (R32, M32)/[1;≤6]
CMOVNO (R32, R32)/[1;2]
CMOVNO (R64, M64)/[1;≤6]
CMOVNO (R64, R64)/[1;2]
CMOVNP (R16, M16)/[1;≤6]
CMOVNP (R16, R16)/[1;2]
CMOVNP (R32, M32)/[1;≤6]
CMOVNP (R32, R32)/[1;2]
CMOVNP (R64, M64)/[1;≤6]
CMOVNP (R64, R64)/[1;2]
CMOVNS (R16, M16)/[1;≤6]
CMOVNS (R16, R16)/[1;2]
CMOVNS (R32, M32)/[1;≤6]
CMOVNS (R32, R32)/[1;2]
CMOVNS (R64, M64)/[1;≤6]
CMOVNS (R64, R64)/[1;2]
CMOVNZ (R16, M16)/[1;≤6]
CMOVNZ (R16, R16)/[1;2]
CMOVNZ (R32, M32)/[1;≤6]
CMOVNZ (R32, R32)/[1;2]
CMOVNZ (R64, M64)/[1;≤6]
CMOVNZ (R64, R64)/[1;2]
CMOVO (R16, M16)/[1;≤6]
CMOVO (R16, R16)/[1;2]
CMOVO (R32, M32)/[1;≤6]
CMOVO (R32, R32)/[1;2]
CMOVO (R64, M64)/[1;≤6]
CMOVO (R64, R64)/[1;2]
CMOVP (R16, M16)/[1;≤6]
CMOVP (R16, R16)/[1;2]
CMOVP (R32, M32)/[1;≤6]
CMOVP (R32, R32)/[1;2]
CMOVP (R64, M64)/[1;≤6]
CMOVP (R64, R64)/[1;2]
CMOVS (R16, M16)/[1;≤6]
CMOVS (R16, R16)/[1;2]
CMOVS (R32, M32)/[1;≤6]
CMOVS (R32, R32)/[1;2]
CMOVS (R64, M64)/[1;≤6]
CMOVS (R64, R64)/[1;2]
CMOVZ (R16, M16)/[1;≤6]
CMOVZ (R16, R16)/[1;2]
CMOVZ (R32, M32)/[1;≤6]
CMOVZ (R32, R32)/[1;2]
CMOVZ (R64, M64)/[1;≤6]
CMOVZ (R64, R64)/[1;2]
CMP (M16, 0)/[4;≤5]
CMP (M16, I16)/[4;≤5]
CMP (M16, I8)/[4;≤5]
CMP (M16, R16)/[1;≤5]
CMP (M32, 0)/[4;≤5]
CMP (M32, I32)/[4;≤5]
CMP (M32, I8)/[4;≤5]
CMP (M32, R32)/[1;≤5]
CMP (M64, 0)/[4;≤5]
CMP (M64, I32)/[4;≤5]
CMP (M64, I8)/[4;≤5]
CMP (M64, R64)/[1;≤5]
CMP (M8, 0)/[4;≤5]
CMP (M8, I8)/[4;≤5]
CMP (M8, R8h)/[1;≤5]
CMP (M8, R8l)/[1;≤5]
CMP (R16, M16)/[1;≤5]
CMP (R32, M32)/[1;≤5]
CMP (R64, M64)/[1;≤5]
CMP (R8h, M8)/[1;≤5]
CMP (R8l, M8)/[1;≤5]
CMPSB/[4;≤12]
CMPSD/[4;≤12]
CMPSW/[4;≤12]
CMPXCHG (M16, R16)/[0;≤14]
CMPXCHG (M32, R32)/[0;≤14]
CMPXCHG (M64, R64)/[0;≤14]
CMPXCHG (M8, R8h)/[0;≤14]
CMPXCHG (M8, R8l)/[0;≤14]
CMPXCHG (R16, R16)/[0;7]
CMPXCHG (R32, R32)/[0;7]
CMPXCHG (R64, R64)/[0;7]
CMPXCHG (R8h, R8h)/[0;7]
CMPXCHG (R8h, R8l)/[0;7]
CMPXCHG (R8l, R8h)/[0;7]
CMPXCHG (R8l, R8l)/[0;7]
CMPXCHG8B (M64)/[1;≤16]
CMPXCHG8B_LOCK (M64)/[16;≤34]
CMPXCHG_LOCK (M16, R16)/[13;≤33]
CMPXCHG_LOCK (M32, R32)/[13;≤33]
CMPXCHG_LOCK (M64, R64)/[13;≤33]
CMPXCHG_LOCK (M8, R8h)/[14;≤33]
CMPXCHG_LOCK (M8, R8l)/[≤15;≤33]
DEC (M16)/[≤5;≤9]
DEC (M32)/[≤5;≤9]
DEC (M64)/[≤5;≤9]
DEC (M8)/[≤5;≤9]
DEC_LOCK (M16)/[≤13;≤29]
DEC_LOCK (M32)/[≤13;≤29]
DEC_LOCK (M64)/[≤13;≤29]
DEC_LOCK (M8)/[≤13;≤29]
DIV (M16)/[14.0;22]
DIV (M32)/[13.0;26]
DIV (M64)/[11.0;69]
DIV (M8)/[11.0;20]
DIV (R16)/[13.0;20]
DIV (R32)/[12.0;24]
DIV (R64)/[10.0;68]
DIV (R8h)/[11.0;17]
DIV (R8l)/[11.0;17]
ENTER (I16, I8)/≤70
ENTER_W (I16, I8)/≤63
IDIV (M16)/[15.0;22]
IDIV (M32)/[13.0;26]
IDIV (M64)/[36.0;79]
IDIV (M8)/[12.0;20]
IDIV (R16)/[14.0;21]
IDIV (R32)/[14.0;24]
IDIV (R64)/[35.0;80]
IDIV (R8h)/[12.0;17]
IDIV (R8l)/[12.0;17]
IMUL (M16)/[0;8]
IMUL (M32)/[4;8]
IMUL (M64)/[6;12]
IMUL (M8)/[3;≤7]
IMUL (R16)/[0;4]
IMUL (R16, M16)/[3;≤7]
IMUL (R16, M16, 0)/[0;≤7]
IMUL (R16, M16, I16)/[0;≤8]
IMUL (R16, M16, I8)/[0;≤7]
IMUL (R32, M32)/[3;≤7]
IMUL (R32, M32, 0)/[6;≤7]
IMUL (R32, M32, I32)/[6;≤7]
IMUL (R32, M32, I8)/[6;≤7]
IMUL (R64)/[7;9]
IMUL (R64, M64)/[5;≤11]
IMUL (R64, M64, 0)/[10;≤11]
IMUL (R64, M64, I32)/[10;≤11]
IMUL (R64, M64, I8)/[10;≤11]
IMUL (R64, R64)/[5;7]
IMUL_IMMB (R16, R16, 0)/[0;3]
IMUL_IMMB (R16, R16, I8)/[0;3]
IMUL_IMMZ (R16, R16, I16)/[0;3]
INC (M16)/[≤5;≤9]
INC (M32)/[≤5;≤9]
INC (M64)/[≤5;≤9]
INC (M8)/[≤5;≤9]
INC_LOCK (M16)/[≤13;≤29]
INC_LOCK (M32)/[≤13;≤29]
INC_LOCK (M64)/[≤13;≤29]
INC_LOCK (M8)/[≤13;≤29]
LAR (R16, M16)/[43;69]
LAR (R16, R16)/[25;43]
LAR (R32, M16)/[43;≤66]
LAR (R32, R32)/[25;42]
LAR (R64, M16)/[43;≤66]
LAR (R64, R64)/[25;42]
LEA_B (R16)/[0;1]
LEA_B_D32 (R16)/[0;1]
LEA_B_D8 (R16)/[0;1]
LEA_B_I (R16)/[0;1]
LEA_B_I_D32 (R16)/[0;1]
LEA_B_I_D8 (R16)/[0;1]
LEA_B_IS (R16)/[0;1]
LEA_B_IS_D32 (R16)/[0;1]
LEA_B_IS_D8 (R16)/[0;1]
LEA_D32 (R16)/≤0
LEA_D32 (R32)/≤0
LEA_D32 (R64)/≤0
LEA_D8 (R16)/≤0
LEA_D8 (R32)/≤0
LEA_D8 (R64)/≤0
LEA_I (R16)/[0;1]
LEA_I_D32 (R16)/[0;1]
LEA_I_D8 (R16)/[0;1]
LEA_IS (R16)/[0;1]
LEA_IS_D32 (R16)/[0;1]
LEA_IS_D8 (R16)/[0;1]
LEAVE/[2;4]
LEAVE_W/[2;4]
LODSB/[3;≤5]
LODSD/[3;≤5]
LODSW/[3;≤5]
LOOPE (Rel8)/[3;4]
LOOPNE (Rel8)/[3;4]
LSL (R16, M16)/[10;43]
LSL (R16, R16)/[25;43]
LSL (R32, M16)/[23;43]
LSL (R32, R32)/[25;42]
LSL (R64, M16)/[23;43]
LSL (R64, R32)/[25;42]
MOV (AL, M8)/[3;≤4]
MOV (AX, M16)/[0;≤4]
MOV (EAX, M32)/[3;≤4]
MOV (M16, AX)/[≤4;≤7]
MOV (M16, I16)/≤7
MOV (M16, R16)/[≤4;≤7]
MOV (M16, SEG)/≤6
MOV (M32, EAX)/[≤4;≤7]
MOV (M32, I32)/≤7
MOV (M32, R32)/[≤4;≤7]
MOV (M64, I32)/≤7
MOV (M64, R64)/[≤4;≤7]
MOV (M64, RAX)/[≤4;≤7]
MOV (M8, 0)/≤7
MOV (M8, AL)/[≤4;≤7]
MOV (M8, I8)/≤7
MOV (M8, R8h)/[≤4;≤7]
MOV (M8, R8l)/[≤4;≤7]
MOV (R16, M16)/[0;≤4]
MOV (R32, M32)/[3;≤4]
MOV (R64, M64)/[3;≤4]
MOV (R8h, M8)/[0;4]
MOV (R8l, M8)/[0;≤4]
MOV (RAX, M64)/[3;≤4]
MOV_88 (R8h, R8h)/[0;1]
MOV_88 (R8h, R8l)/[0;1]
MOV_88 (R8l, R8h)/[0;1]
MOV_88 (R8l, R8l)/[0;1]
MOV_89 (R16, R16)/[0;1]
MOV_8A (R8h, R8h)/[0;1]
MOV_8A (R8h, R8l)/[0;1]
MOV_8A (R8l, R8h)/[0;1]
MOV_8A (R8l, R8l)/[0;1]
MOV_8B (R16, R16)/[0;1]
MOV_DR (DR, R64)/≤117
MOV_DR (R64, DR)/≤100
MOVSB/≤4
MOVSD/≤4
MOVSW/≤3
MOVSX (R16, M8)/[0;≤4]
MOVSX (R16, R8h)/[0;1]
MOVSX (R16, R8l)/[0;1]
MOVSX (R32, M16)/[3;≤4]
MOVSX (R32, M8)/[3;≤4]
MOVSX (R64, M16)/[4;≤5]
MOVSX (R64, M8)/[4;≤5]
MOVZX (R16, M8)/[0;≤4]
MOVZX (R16, R8h)/[0;1]
MOVZX (R16, R8l)/[0;1]
MOVZX (R32, M16)/[3;≤4]
MOVZX (R32, M8)/[3;≤4]
MOVZX (R64, M16)/[3;≤4]
MOVZX (R64, M8)/[3;≤4]
MUL (M16)/[0;8]
MUL (M32)/[4;8]
MUL (M64)/[6;12]
MUL (M8)/[3;≤7]
MUL (R16)/[0;4]
MUL (R64)/[7;9]
NEG (M16)/[≤5;≤9]
NEG (M32)/[≤5;≤9]
NEG (M64)/[≤5;≤9]
NEG (M8)/[≤5;≤9]
NEG_LOCK (M16)/[≤13;≤29]
NEG_LOCK (M32)/[≤13;≤29]
NEG_LOCK (M64)/[≤13;≤29]
NEG_LOCK (M8)/[≤13;≤29]
NOT (M16)/[6;≤9]
NOT (M32)/[6;≤9]
NOT (M64)/[6;≤9]
NOT (M8)/[5;≤9]
NOT_LOCK (M16)/[20;≤29]
NOT_LOCK (M32)/[20;≤29]
NOT_LOCK (M64)/[20;≤29]
NOT_LOCK (M8)/[20;≤29]
OR (M16, 0)/[≤5;≤9]
OR (M16, I16)/[≤5;≤9]
OR (M16, I8)/[≤5;≤9]
OR (M16, R16)/[1;≤9]
OR (M32, 0)/[≤5;≤9]
OR (M32, I32)/[≤5;≤9]
OR (M32, I8)/[≤5;≤9]
OR (M32, R32)/[1;≤9]
OR (M64, 0)/[≤5;≤9]
OR (M64, I32)/[≤5;≤9]
OR (M64, I8)/[≤5;≤9]
OR (M64, R64)/[1;≤9]
OR (M8, 0)/[≤5;≤9]
OR (M8, I8)/[≤5;≤9]
OR (M8, R8h)/[1;≤9]
OR (M8, R8l)/[1;≤9]
OR (R16, M16)/[1;≤5]
OR (R32, M32)/[1;≤5]
OR (R64, M64)/[1;≤5]
OR (R8h, M8)/[1;≤5]
OR (R8l, M8)/[1;≤5]
OR_LOCK (M16, 0)/[≤13;≤29]
OR_LOCK (M16, I16)/[≤13;≤29]
OR_LOCK (M16, I8)/[≤13;≤29]
OR_LOCK (M16, R16)/[12;≤30]
OR_LOCK (M32, 0)/[≤13;≤29]
OR_LOCK (M32, I32)/[≤13;≤29]
OR_LOCK (M32, I8)/[≤13;≤29]
OR_LOCK (M32, R32)/[12;≤30]
OR_LOCK (M64, 0)/[≤13;≤29]
OR_LOCK (M64, I32)/[≤13;≤29]
OR_LOCK (M64, I8)/[≤13;≤29]
OR_LOCK (M64, R64)/[12;≤30]
OR_LOCK (M8, 0)/[≤13;≤29]
OR_LOCK (M8, I8)/[≤13;≤29]
OR_LOCK (M8, R8h)/[12;≤30]
OR_LOCK (M8, R8l)/[12;≤30]
POP (M16)/[≤6;≤8]
POP (M64)/[≤7;≤8]
POP (R16)/[0;≤4]
POP (R64)/[3;≤4]
PUSH (0)/≤3
PUSH (FS)/≤3
PUSH (GS)/≤3
PUSH (I32)/≤3
PUSH (I8)/≤3
PUSH (M16)/≤3
PUSH (M64)/≤3
PUSH (R16)/[≤3;≤4]
PUSH (R64)/[≤3;≤4]
PUSH_W (0)/≤3
PUSH_W (FS)/≤3
PUSH_W (GS)/≤3
PUSH_W (I16)/≤3
PUSH_W (I8)/≤3
PUSHF/[≤5;≤12]
RCL (M16, 0)/[8;≤12]
RCL (M16, 1)/[2;≤10]
RCL (M16, CL)/[≤7;16]
RCL (M16, I8)/[≤8;16]
RCL (M32, 0)/[8;≤12]
RCL (M32, 1)/[2;≤10]
RCL (M32, CL)/[≤7;16]
RCL (M32, I8)/[≤8;16]
RCL (M64, 0)/[8;≤12]
RCL (M64, 1)/[2;≤10]
RCL (M64, CL)/[≤7;16]
RCL (M64, I8)/[≤8;16]
RCL (M8, 0)/[9;≤13]
RCL (M8, 1)/[2;≤10]
RCL (M8, CL)/[≤7;18]
RCL (M8, I8)/[9;18]
RCL (R16, CL)/[3;11]
RCL (R16, I8)/[3;11]
RCL (R32, CL)/[3;11]
RCL (R32, I8)/[3;11]
RCL (R64, CL)/[3;11]
RCL (R64, I8)/[3;11]
RCL (R8h, CL)/[4;10]
RCL (R8h, I8)/[6;10]
RCL (R8l, CL)/[4;10]
RCL (R8l, I8)/[6;10]
RCR (M16, 0)/[8;≤12]
RCR (M16, 1)/[2;≤10]
RCR (M16, CL)/[≤8;16]
RCR (M16, I8)/[≤8;16]
RCR (M32, 0)/[8;≤12]
RCR (M32, 1)/[2;≤10]
RCR (M32, CL)/[≤8;16]
RCR (M32, I8)/[≤8;16]
RCR (M64, 0)/[8;≤12]
RCR (M64, 1)/[2;≤10]
RCR (M64, CL)/[≤8;16]
RCR (M64, I8)/[≤8;16]
RCR (M8, 0)/[9;≤13]
RCR (M8, 1)/[2;≤10]
RCR (M8, CL)/[≤8;≤19]
RCR (M8, I8)/[≤9;≤19]
RCR (R16, CL)/[3;11]
RCR (R16, I8)/[3;11]
RCR (R32, CL)/[3;11]
RCR (R32, I8)/[3;11]
RCR (R64, CL)/[3;11]
RCR (R64, I8)/[3;11]
RCR (R8h, CL)/[5;10]
RCR (R8h, I8)/[5;10]
RCR (R8l, CL)/[5;10]
RCR (R8l, I8)/[5;10]
ROL (M16, 0)/[6;≤9]
ROL (M16, 1)/[≤5;≤9]
ROL (M16, CL)/[4;13]
ROL (M16, I8)/[6;13]
ROL (M32, 0)/[6;≤9]
ROL (M32, 1)/[≤5;≤9]
ROL (M32, CL)/[≤4;13]
ROL (M32, I8)/[6;13]
ROL (M64, 0)/[6;≤9]
ROL (M64, 1)/[≤5;≤9]
ROL (M64, CL)/[≤4;13]
ROL (M64, I8)/[6;13]
ROL (M8, 0)/[5;≤9]
ROL (M8, 1)/[≤5;≤9]
ROL (M8, CL)/[≤4;13]
ROL (M8, I8)/[5;13]
ROL (R16, CL)/[0;9]
ROL (R16, I8)/[1;9]
ROL (R32, CL)/[0;9]
ROL (R32, I8)/[1;9]
ROL (R64, CL)/[0;9]
ROL (R64, I8)/[1;9]
ROL (R8h, CL)/[0;7]
ROL (R8h, I8)/[1;7]
ROL (R8l, CL)/[0;7]
ROL (R8l, I8)/[1;7]
ROR (M16, 0)/[6;≤9]
ROR (M16, 1)/[≤5;≤9]
ROR (M16, CL)/[4;13]
ROR (M16, I8)/[6;13]
ROR (M32, 0)/[6;≤9]
ROR (M32, 1)/[≤5;≤9]
ROR (M32, CL)/[≤4;13]
ROR (M32, I8)/[6;13]
ROR (M64, 0)/[6;≤9]
ROR (M64, 1)/[≤5;≤9]
ROR (M64, CL)/[≤4;13]
ROR (M64, I8)/[6;13]
ROR (M8, 0)/[5;≤9]
ROR (M8, 1)/[≤5;≤9]
ROR (M8, CL)/[≤4;13]
ROR (M8, I8)/[5;13]
ROR (R16, CL)/[0;9]
ROR (R16, I8)/[1;9]
ROR (R32, CL)/[0;9]
ROR (R32, I8)/[1;9]
ROR (R64, CL)/[0;9]
ROR (R64, I8)/[1;9]
ROR (R8h, CL)/[0;7]
ROR (R8h, I8)/[1;7]
ROR (R8l, CL)/[0;7]
ROR (R8l, I8)/[1;7]
SAR (M16, 0)/[6;≤9]
SAR (M16, 1)/[≤5;≤9]
SAR (M16, CL)/[4;13]
SAR (M16, I8)/[6;13]
SAR (M32, 0)/[6;≤9]
SAR (M32, 1)/[≤5;≤9]
SAR (M32, CL)/[≤4;13]
SAR (M32, I8)/[6;13]
SAR (M64, 0)/[6;≤9]
SAR (M64, 1)/[≤5;≤9]
SAR (M64, CL)/[≤4;13]
SAR (M64, I8)/[6;13]
SAR (M8, 0)/[5;≤9]
SAR (M8, 1)/[≤5;≤9]
SAR (M8, CL)/[≤4;13]
SAR (M8, I8)/[5;13]
SAR (R16, CL)/[0;9]
SAR (R32, CL)/[0;9]
SAR (R64, CL)/[0;9]
SAR (R8h, CL)/[0;7]
SAR (R8l, CL)/[0;7]
SBB (M16, 0)/[2;≤10]
SBB (M16, I16)/[2;≤10]
SBB (M16, I8)/[2;≤10]
SBB (M16, R16)/[1;≤10]
SBB (M32, 0)/[2;≤10]
SBB (M32, I32)/[2;≤10]
