VMOVDQU;y,m;5
VMOVDQU;m,y;4
MOVDQ2Q;mm,x;2
MOVQ2DQ;x,mm;2
MOVNTQ;m,mm;4
MOVNTDQ;m,x;4
VMOVNTDQA;m,y;5
MOVNTDQA;x,m;4
VMOVNTDQA;y,m;5
PACKSSWB/DW;mm/x,r/m;2
PACKUSWB;mm/x,r/m;2
VPACKSSWB/DW;y,r/m;2
VPACKUSWB;y,r/m;2
PUNPCKH/LBW/WD/DQ;mm/x,r/m;2
PUNPCKL/HQDQ;x,r/m;2
VPUNPCKL/HQDQ;y,r/m;2
PSHUFB;mm/x,r/m;2
VPSHUFB;y,r/m;2
PSHUFD;x,x,i;2
VPSHUFD;y,y,i;2
PSHUFW;mm,mm,i;2
PSHUFL/HW;x,x,i;2
VPSHUFL/HW;y,y,i;2
PALIGNR;mm/x,r/m,i;2
VPALIGNR;y,r/m,i;2
PBLENDW;x,r/m,i;2
PBLENDW;y,r/m,i;2
MASKMOVQ;mm,mm;~50
MASKMOVDQU;x,x;~50
VPMASKMOVD/Q;x,x,m;6
VPMASKMOVD/Q;y,y,m;6
VPMASKMOVD/Q;m,x,x;10-40
VPMASKMOVD/Q;m,y,y;10-40
PMOVMSKB;r32,mm/x;8
VPMOVMSKB;r32,y;9
PEXTRB/W/D/Q;r,x/mm,i;9
PINSRB/W/D/Q;x/mm,r,i;10
EXTRQ;x,i,i;2
EXTRQ;x,x;2
INSERTQ;x,x,i,i;1
INSERTQ;x,x;2
PMOVSXBW/BD/BQ/WD/WQ/DQ;x,x;2
PMOVSXBW/BD/BQ/WD/WQ/DQ;y,x;3
PMOVZXBW/BD/BQ/WD/WQ/DQ;x,x;2
PMOVZXBW/BD/BQ/WD/WQ/DQ;y,x;3
VINSERTI128;y,y,x,i;2
VINSERTI128;y,y,m,i;7
VPBROADCAST B/W/D/Q;x,x;2
VPBROADCAST B/W/D/Q;x,m;
VPBROADCAST B/W/D/Q;y,x;3
VPBROADCAST B/W/D/Q;y,m;
VBROADCASTI128;y,m128;5
VPGATHERDD;x,[r+s*x],x;
VPGATHERDD;y,[r+s*y],y;
VPGATHERQD;x,[r+s*x],x;
VPGATHERQD;x,[r+s*y],x;
VPGATHERDQ;x,[r+s*x],x;
VPGATHERDQ;y,[r+s*x],y;
VPGATHERQQ;x,[r+s*x],x;
VPGATHERQQ;y,[r+s*y],y;
PADDB/W/D/Q/SB/SW/USB/USW;mm/x,r/m;2
VPADD..;y,y,r/m;2
PSUBB/W/D/Q/SB/SW/USB/USW;mm/x,r/m;2
VPSUB..;y,y,r/m;2
PHADD/SUB(S)W/D;mm,mm;4
PHADD/SUB(S)W/D;x,x;4
VPHADD/SUB(S)W/D;y,y,y;4
PCMPEQ B/W/D/Q;mm/x,r/m;2
VPCMPEQ B/W/D/Q;y,y,r/m;2
PCMPGT B/W/D/Q;mm/x,r/m;2
VPCMPGT B/W/D/Q;y,y,r/m;2
PMULLW PMULHW PMULHUW PMULLD PMULDQ PMULUDQ;mm/x,r/m;4
VPMULLW VPMULHW PMULLD VPMULHUW VPMULDQ VPMULUDQ;y,y,r/m;4
PMULHRSW;mm/x,r/m;4
VPMULHRSW;y,y,r/m;4
PMADDWD;mm/x,r/m;4
VPMADDWD;y,y,r/m;4
PMADDUBSW;mm/x,r/m;4
VPMADDUBSW;y,y,r/m;4
PAVGB/W;mm/x,r/m;2
VPAVGB/W;mm/x,r/m;2
PMIN/MAX SB/SW/ SD UB/UW/UD;mm/x,r/m;2
VPMIN/MAX SB/SW/ SD UB/UW/UD;y,y,r/m;2
PHMINPOSUW;x,r/m;3
PABSB/W/D;mm/x,r/m;2
VPABSB/W/D;y,r/m;2
PSIGNB/W/D;mm/x,r/m;2
VPSIGNB/W/D;y,r/m;2
PSADBW;mm/x,r/m;4
VPSADBW;y,y,r/m;4
MPSADBW;x,x,i;7
VMPSADBW;y,y,y,i;7
PAND PANDN POR PXOR;mm/x,r/m;2
VPAND VPANDN VPOR VPXOR;y,y,r/m;2
PSLL/RL W/D/Q PSRAW/D;mm/x,r/m;2
VPSLL/RL W/D/Q VPSRAW/D;y,y,x/m;2
PSLL/RL W/D/Q PSRAW/D;mm/x,i;2
VPSLL/RL W/D/Q VPSRAW/D;y,y,i;2
PSLLDQ, PSRLDQ;x,i;2
VPSLLDQ VPSRLDQ;y,y,i;2
VPSLLVD/Q VPSRAVD VPSRLVD/Q;x,x,x;2
VPSLLVD/Q VPSRAVD VPSRLVD/Q;y,y,y;2
PTEST;x,r/m;
VPTEST;y,y/m;
PCMPESTRI;x,x,i;42
PCMPESTRI;x,m,i;
PCMPESTRM;x,x,i;37
PCMPESTRM;x,m,i;
PCMPISTRI;x,x,i;21
PCMPISTRI;x,m,i;
PCMPISTRM;x,x,i;26
PCMPISTRM;x,m,i;
PCLMULQDQ;x,x/m,i;5
AESDEC;x,x;4
AESDECLAST;x,x;4
AESENC;x,x;5
AESENCLAST;x,x;4
AESIMC;x,x;4
AESKEYGENASSIST;x,x,i;4
EMMS;;
MOVAPS/D MOVUPS/D;x,x;0
VMOVAPS/D;y,y;2
MOVAPS/D MOVUPS/D;x,m128;5
VMOVAPS/D VMOVUPS/D;y,m256;5
MOVAPS/D MOVUPS/D;m128,x;4
VMOVAPS/D;m256,y;4
VMOVUPS/D;m256,y;4
MOVSS/D;x,x;2
MOVSS/D;x,m32/m64;5
MOVSS/D;m32/m64,x;4
MOVHPS/D;x,m64;6
MOVLPS/D;x,m64;6
MOVHPS/D;m64,x;6
MOVLPS/D;m64,x;6
MOVLHPS MOVHLPS;x,x;2
MOVMSKPS/D;r32,x;8
VMOVMSKPS/D;r32,y;8
MOVNTPS/D;m128,x;4
VMOVNTPS/D;m256,y;4
MOVNTSS/SD;m,x;
SHUFPS/D;x,x/m,i;2
VSHUFPS/D;y,y,y/m,i;2
VPERMILPS/PD;x,x,x/m;3
VPERMILPS/PD;y,y,y/m;3
VPERMILPS/PD;x,x/m,i;2
VPERMILPS/PD;y,y/m,i;2
VPERM2F128;y,y,y,i;4
VPERM2F128;y,y,m,i;
BLENDPS/PD;x,x/m,i;2
VBLENDPS/PD;y,y,y/m,i;2
BLENDVPS/PD;x,x/m,xmm0;2
VBLENDVPS/PD;y,y,y/m,y;2
MOVDDUP;x,x;2
MOVDDUP;x,m64;
VMOVDDUP;y,y;2
VMOVDDUP;y,m256;
VBROADCASTSS;x,x;2
VBROADCASTSS;x,m32;5
VBROADCASTSS/SD;y,x;3
VBROADCASTSS/SD;y,m32;5
VBROADCASTF128;y,m128;5
MOVSH/LDUP;x,x;2
MOVSH/LDUP;x,m128;
VMOVSH/LDUP;y,y;3
VMOVSH/LDUP;y,m256;
UNPCKH/LPS/D;x,x/m;2
VUNPCKH/LPS/D;y,y,y/m;2
EXTRACTPS;r32,x,i;9
EXTRACTPS;m32,x,i;6
VEXTRACTF128;x,y,i;2
VEXTRACTF128;m128,y,i;7
INSERTPS;x,x,i;2
INSERTPS;x,m32,i;7
VINSERTF128;y,y,x,i;2
VINSERTF128;y,y,m128,i;8
VMASKMOVPS/D;x,x,m128;8
VMASKMOVPS/D;y,y,m256;8
VMASKMOVPS/D;m128,x,x;~40
VMASKMOVPS/D;m256,y,y;~40
CVTPD2PS;x,x;6
VCVTPD2PS;x,y;6
CVTPS2PD;x,x;6
VCVTPS2PD;y,x;6
CVTSD2SS;x,x;4
CVTSS2SD;x,x;4
CVTDQ2PS;x,x;4
VCVTDQ2PS;y,y;4
CVT(T) PS2DQ;x,x;4
VCVT(T) PS2DQ;y,y;4
CVTDQ2PD;x,x;5
VCVTDQ2PD;y,x;5
CVT(T)PD2DQ;x,x;5
VCVT(T)PD2DQ;x,y;5
CVTPI2PS;x,mm;5
CVT(T)PS2PI;mm,x;5
CVTPI2PD;x,mm;6
CVT(T) PD2PI;mm,x;6
CVTSI2SS;x,r32;12
CVT(T)SS2SI;r32,x;12
CVTSI2SD;x,r32/r64;12
CVT(T)SD2SI;r32/r64,x;12
VCVTPS2PH;x/m,x,i;6
VCVTPS2PH;x/m,y,i;6
VCVTPH2PS;x,x/m;6
VCVTPH2PS;y,x/m;6
ADDSS/D SUBSS/D;x,x/m;5
ADDPS/D SUBPS/D;x,x/m;5
VADDPS/D VSUBPS/D;y,y,y/m;5
ADDSUBPS/D;x,x/m;5
VADDSUBPS/D;y,y,y/m;5
HADDPS/D HSUBPS/D;x,x;9
VHADDPS/D VHSUBPS/D;y,y,y/m;9
MULSS MULSD;x,x/m;5
MULPS MULPD;x,x/m;5
VMULPS VMULPD;y,y,y/m;5
DIVSS DIVPS;x,x/m;12
VDIVPS;y,y,y/m;12
DIVSD DIVPD;x,x/m;8-22
VDIVPD;y,y,y/m;8-22
RCPSS/PS;x,x/m;5
VRCPPS;y,y/m;5
CMPSS/D CMPPS/D;x,x/m;2
VCMPPS/D;y,y,y/m;2
COMISS/D UCOMISS/D;x,x/m;8
MAXSS/SD/PS/PD MINSS/SD/PS/PD;x,x/m;2
VMAXPS/D VMINPS/D;y,y,y/m;2
ROUNDSS/SD/PS/PD;x,x/m,i;4
VROUNDSS/SD/PS/ PD;y,y/m,i;4
DPPS;x,x/m,i;20
VDPPS;y,y,y,i;22
VDPPS;y,m,i;
DPPD;x,x,i;14
DPPD;x,m,i;
VFMADD132SS/SD;x,x,x/m;5
VFMADD132PS/PD;x,x,x/m;5
VFMADD132PS/PD;y,y,y/m;5
VFMADDSS/SD;x,x,x,x/m;5
VFMADDPS/PD;x,x,x,x/m;5
VFMADDPS/PD;y,y,y,y/m;5
SQRTSS/PS;x,x/m;13
VSQRTPS;y,y/m;13
SQRTSD/PD;x,x/m;16
VSQRTPD;y,y/m;16
RSQRTSS/PS;x,x/m;4
VRSQRTPS;y,y/m;4
VFRCZSS/SD/PS/PD;x,x;38
VFRCZSS/SD/PS/PD;x,m;
AND/ANDN/OR/XORPS/ PD;x,x/m;2
VAND/ANDN/OR/XORPS/PD;y,y,y/m;2
VZEROUPPER;;
VZEROUPPER;;
VZEROALL;;
VZEROALL;;
LDMXCSR;m32;
STMXCSR;m32;
FXSAVE;m4096;
FXSAVE;m4096;
FXRSTOR;m4096;
FXRSTOR;m4096;
XSAVE;m;
XSAVE;m;
XRSTOR;m;
XRSTOR;m;
